crop_path,text,split,field_type,style_id,bias,category,vocab_bucket
crops\name_02514.png,Chicken Panini,train,name,9,0.93,Sandwiches,val
crops\name_02515.png,Chicken Panini,train,name,4,0.92,Sandwiches,val
crops\name_02516.png,Chicken Panini,train,name,6,0.47,Sandwiches,val
crops\name_02517.png,Chicken Panini,train,name,4,0.67,Sandwiches,val
crops\name_02518.png,Chicken Panini,train,name,6,0.86,Sandwiches,val
crops\name_02519.png,Chicken Panini,train,name,2,0.93,Sandwiches,val
crops\name_02520.png,Chicken Panini,train,name,5,0.81,Sandwiches,val
crops\name_02521.png,Chicken Panini,val,name,7,0.41,Sandwiches,val
crops\name_02522.png,Chicken Panini,val,name,12,0.54,Sandwiches,val
crops\name_02523.png,Chicken Panini,train,name,1,0.72,Sandwiches,val
crops\name_02524.png,Chicken Panini,train,name,2,0.93,Sandwiches,val
crops\name_02525.png,Chicken Panini,train,name,5,0.66,Sandwiches,val
crops\name_02526.png,Chicken Panini,train,name,9,0.69,Sandwiches,val
crops\name_02527.png,Chicken Panini,train,name,9,0.64,Sandwiches,val
crops\name_02528.png,Chicken Panini,test,name,10,0.53,Sandwiches,val
crops\name_02529.png,Chicken Panini,train,name,6,0.94,Sandwiches,val
crops\price_02530.png,2.800 DT,train,price,8,0.76,Sandwiches,val
crops\price_02531.png,2.800 DT,test,price,3,0.79,Sandwiches,val
crops\price_02532.png,2.800 DT,train,price,8,0.75,Sandwiches,val
crops\price_02533.png,2.800 DT,train,price,8,0.43,Sandwiches,val
crops\price_02534.png,2.800 DT,train,price,6,0.62,Sandwiches,val
crops\price_02535.png,2.800 DT,test,price,10,0.79,Sandwiches,val
crops\price_02536.png,2.800 DT,val,price,7,0.5,Sandwiches,val
crops\price_02537.png,2.800 DT,train,price,8,0.81,Sandwiches,val
crops\price_02538.png,2.800 DT,val,price,12,0.4,Sandwiches,val
crops\price_02539.png,2.800 DT,train,price,9,0.89,Sandwiches,val
crops\price_02540.png,2.800 DT,val,price,7,0.66,Sandwiches,val
crops\price_02541.png,2.800 DT,train,price,0,0.75,Sandwiches,val
crops\price_02542.png,2.800 DT,train,price,2,0.87,Sandwiches,val
crops\price_02543.png,2.800 DT,train,price,5,0.93,Sandwiches,val
crops\price_02544.png,2.800 DT,train,price,2,0.79,Sandwiches,val
crops\price_02545.png,2.800 DT,train,price,6,0.7,Sandwiches,val
crops\price_02546.png,2.800 DT,val,price,7,0.53,Sandwiches,val
crops\price_02547.png,2.800 DT,train,price,1,0.69,Sandwiches,val
crops\price_02548.png,2.800 DT,train,price,4,0.66,Sandwiches,val
crops\price_02549.png,2.800 DT,val,price,12,0.5,Sandwiches,val
crops\price_02550.png,2.800 DT,train,price,4,0.66,Sandwiches,val
crops\price_02551.png,2.800 DT,train,price,9,0.54,Sandwiches,val
crops\price_02552.png,2.800 DT,test,price,3,0.49,Sandwiches,val
crops\name_02553.png,Falafel Wrap,val,name,7,0.86,Sandwiches,train
crops\name_02554.png,Falafel Wrap,train,name,0,0.57,Sandwiches,train
crops\name_02555.png,Falafel Wrap,train,name,9,0.83,Sandwiches,train
crops\name_02556.png,Falafel Wrap,train,name,11,0.44,Sandwiches,train
crops\name_02557.png,Falafel Wrap,train,name,9,0.87,Sandwiches,train
crops\name_02558.png,Falafel Wrap,val,name,7,0.63,Sandwiches,train
crops\name_02559.png,Falafel Wrap,train,name,11,0.59,Sandwiches,train
crops\name_02560.png,Falafel Wrap,train,name,0,0.84,Sandwiches,train
crops\name_02561.png,Falafel Wrap,train,name,11,0.57,Sandwiches,train
crops\name_02562.png,Falafel Wrap,train,name,4,0.66,Sandwiches,train
crops\name_02563.png,Falafel Wrap,train,name,4,0.87,Sandwiches,train
crops\name_02564.png,Falafel Wrap,test,name,3,0.67,Sandwiches,train
crops\name_02565.png,Falafel Wrap,train,name,11,0.7,Sandwiches,train
crops\name_02566.png,Falafel Wrap,test,name,10,0.51,Sandwiches,train
crops\name_02567.png,Falafel Wrap,val,name,7,0.9,Sandwiches,train
crops\name_02568.png,Falafel Wrap,train,name,9,0.88,Sandwiches,train
crops\name_02569.png,Falafel Wrap,train,name,9,0.65,Sandwiches,train
crops\name_02570.png,Falafel Wrap,train,name,8,0.81,Sandwiches,train
crops\name_02571.png,Falafel Wrap,train,name,2,0.86,Sandwiches,train
crops\name_02572.png,Falafel Wrap,train,name,6,0.55,Sandwiches,train
crops\name_02573.png,Falafel Wrap,train,name,6,0.91,Sandwiches,train
crops\name_02574.png,Falafel Wrap,train,name,1,0.43,Sandwiches,train
crops\name_02575.png,Falafel Wrap,train,name,2,0.89,Sandwiches,train
crops\price_02576.png,"5,20",train,price,11,0.9,Sandwiches,train
crops\price_02577.png,"5,20",test,price,3,0.53,Sandwiches,train
crops\price_02578.png,"5,20",train,price,2,0.9,Sandwiches,train
crops\price_02579.png,"5,20",test,price,10,0.74,Sandwiches,train
crops\price_02580.png,"5,20",train,price,4,0.9,Sandwiches,train
crops\price_02581.png,"5,20",val,price,7,0.94,Sandwiches,train
crops\price_02582.png,"5,20",train,price,5,0.74,Sandwiches,train
crops\price_02583.png,"5,20",train,price,1,0.93,Sandwiches,train
crops\price_02584.png,"5,20",train,price,2,0.86,Sandwiches,train
crops\price_02585.png,"5,20",val,price,7,0.79,Sandwiches,train
crops\price_02586.png,"5,20",train,price,2,0.49,Sandwiches,train
crops\price_02587.png,"5,20",train,price,5,0.58,Sandwiches,train
crops\price_02588.png,"5,20",val,price,7,0.55,Sandwiches,train
crops\price_02589.png,"5,20",test,price,10,0.49,Sandwiches,train
crops\price_02590.png,"5,20",test,price,10,0.64,Sandwiches,train
crops\price_02591.png,"5,20",test,price,3,0.62,Sandwiches,train
crops\price_02592.png,"5,20",train,price,1,0.92,Sandwiches,train
crops\price_02593.png,"5,20",train,price,8,0.67,Sandwiches,train
crops\price_02594.png,"5,20",train,price,5,0.73,Sandwiches,train
crops\price_02595.png,"5,20",test,price,3,0.77,Sandwiches,train
crops\price_02596.png,"5,20",val,price,7,0.82,Sandwiches,train
crops\price_02597.png,"5,20",train,price,1,0.82,Sandwiches,train
crops\price_02598.png,"5,20",train,price,8,0.78,Sandwiches,train
crops\name_02599.png,Caprese Sandwich,train,name,5,0.53,Sandwiches,train
crops\name_02600.png,Caprese Sandwich,train,name,5,0.86,Sandwiches,train
crops\name_02601.png,Caprese Sandwich,train,name,2,0.56,Sandwiches,train
crops\name_02602.png,Caprese Sandwich,test,name,10,0.58,Sandwiches,train
crops\name_02603.png,Caprese Sandwich,val,name,12,0.58,Sandwiches,train
crops\name_02604.png,Caprese Sandwich,val,name,12,0.52,Sandwiches,train
crops\name_02605.png,Caprese Sandwich,train,name,9,0.83,Sandwiches,train
crops\name_02606.png,Caprese Sandwich,train,name,11,0.83,Sandwiches,train
crops\name_02607.png,Caprese Sandwich,train,name,9,0.74,Sandwiches,train
crops\name_02608.png,Caprese Sandwich,train,name,0,0.46,Sandwiches,train
crops\name_02609.png,Caprese Sandwich,train,name,2,0.64,Sandwiches,train
crops\name_02610.png,Caprese Sandwich,train,name,8,0.55,Sandwiches,train
crops\name_02611.png,Caprese Sandwich,train,name,0,0.89,Sandwiches,train
crops\name_02612.png,Caprese Sandwich,train,name,5,0.93,Sandwiches,train
crops\name_02613.png,Caprese Sandwich,train,name,2,0.81,Sandwiches,train
crops\name_02614.png,Caprese Sandwich,train,name,11,0.56,Sandwiches,train
crops\name_02615.png,Caprese Sandwich,train,name,6,0.61,Sandwiches,train
crops\name_02616.png,Caprese Sandwich,train,name,9,0.69,Sandwiches,train
crops\name_02617.png,Caprese Sandwich,train,name,2,0.87,Sandwiches,train
crops\name_02618.png,Caprese Sandwich,val,name,12,0.91,Sandwiches,train
crops\name_02619.png,Caprese Sandwich,test,name,10,0.74,Sandwiches,train
crops\name_02620.png,Caprese Sandwich,train,name,0,0.42,Sandwiches,train
crops\name_02621.png,Caprese Sandwich,train,name,1,0.89,Sandwiches,train
crops\price_02622.png,"7,08",train,price,0,0.59,Sandwiches,train
crops\price_02623.png,"7,08",train,price,1,0.5,Sandwiches,train
crops\price_02624.png,"7,08",test,price,3,0.87,Sandwiches,train
crops\price_02625.png,"7,08",train,price,4,0.74,Sandwiches,train
crops\price_02626.png,"7,08",train,price,2,0.61,Sandwiches,train
crops\price_02627.png,"7,08",train,price,0,0.57,Sandwiches,train
crops\price_02628.png,"7,08",train,price,11,0.64,Sandwiches,train
crops\price_02629.png,"7,08",test,price,10,0.49,Sandwiches,train
crops\price_02630.png,"7,08",test,price,3,0.64,Sandwiches,train
crops\price_02631.png,"7,08",train,price,6,0.82,Sandwiches,train
crops\price_02632.png,"7,08",train,price,9,0.77,Sandwiches,train
crops\price_02633.png,"7,08",train,price,1,0.66,Sandwiches,train
crops\price_02634.png,"7,08",train,price,11,0.81,Sandwiches,train
crops\price_02635.png,"7,08",train,price,9,0.54,Sandwiches,train
crops\price_02636.png,"7,08",train,price,9,0.68,Sandwiches,train
crops\price_02637.png,"7,08",train,price,0,0.65,Sandwiches,train
crops\price_02638.png,"7,08",train,price,6,0.91,Sandwiches,train
crops\price_02639.png,"7,08",train,price,9,0.8,Sandwiches,train
crops\price_02640.png,"7,08",val,price,12,0.61,Sandwiches,train
crops\price_02641.png,"7,08",train,price,9,0.89,Sandwiches,train
crops\price_02642.png,"7,08",val,price,12,0.92,Sandwiches,train
crops\price_02643.png,"7,08",val,price,7,0.76,Sandwiches,train
crops\price_02644.png,"7,08",train,price,1,0.54,Sandwiches,train
crops\name_02645.png,BLT,train,name,5,0.83,Sandwiches,val
crops\name_02646.png,BLT,train,name,2,0.46,Sandwiches,val
crops\name_02647.png,BLT,train,name,8,0.66,Sandwiches,val
crops\name_02648.png,BLT,train,name,9,0.55,Sandwiches,val
crops\name_02649.png,BLT,train,name,6,0.85,Sandwiches,val
crops\name_02650.png,BLT,val,name,7,0.9,Sandwiches,val
crops\name_02651.png,BLT,train,name,5,0.45,Sandwiches,val
crops\name_02652.png,BLT,train,name,9,0.93,Sandwiches,val
crops\name_02653.png,BLT,val,name,12,0.6,Sandwiches,val
crops\name_02654.png,BLT,train,name,8,0.67,Sandwiches,val
crops\name_02655.png,BLT,train,name,11,0.52,Sandwiches,val
crops\name_02656.png,BLT,train,name,6,0.69,Sandwiches,val
crops\name_02657.png,BLT,train,name,2,0.54,Sandwiches,val
crops\name_02658.png,BLT,val,name,7,0.8,Sandwiches,val
crops\name_02659.png,BLT,test,name,10,0.82,Sandwiches,val
crops\name_02660.png,BLT,train,name,8,0.56,Sandwiches,val
crops\name_02661.png,BLT,train,name,5,0.63,Sandwiches,val
crops\name_02662.png,BLT,train,name,0,0.87,Sandwiches,val
crops\name_02663.png,BLT,train,name,5,0.41,Sandwiches,val
crops\name_02664.png,BLT,train,name,8,0.49,Sandwiches,val
crops\name_02665.png,BLT,train,name,2,0.85,Sandwiches,val
crops\name_02666.png,BLT,train,name,2,0.53,Sandwiches,val
crops\name_02667.png,BLT,train,name,0,0.61,Sandwiches,val
crops\price_02668.png,11 DT,train,price,2,0.7,Sandwiches,val
crops\price_02669.png,11 DT,train,price,9,0.72,Sandwiches,val
crops\price_02670.png,11 DT,train,price,6,0.41,Sandwiches,val
crops\price_02671.png,11 DT,train,price,6,0.81,Sandwiches,val
crops\price_02672.png,11 DT,train,price,6,0.83,Sandwiches,val
crops\price_02673.png,11 DT,train,price,1,0.42,Sandwiches,val
crops\price_02674.png,11 DT,train,price,0,0.61,Sandwiches,val
crops\price_02675.png,11 DT,train,price,6,0.6,Sandwiches,val
crops\price_02676.png,11 DT,train,price,6,0.54,Sandwiches,val
crops\price_02677.png,11 DT,test,price,3,0.66,Sandwiches,val
crops\price_02678.png,11 DT,train,price,11,0.48,Sandwiches,val
crops\price_02679.png,11 DT,train,price,2,0.8,Sandwiches,val
crops\price_02680.png,11 DT,train,price,2,0.45,Sandwiches,val
crops\price_02681.png,11 DT,train,price,1,0.55,Sandwiches,val
crops\price_02682.png,11 DT,train,price,5,0.54,Sandwiches,val
crops\price_02683.png,11 DT,val,price,12,0.94,Sandwiches,val
crops\price_02684.png,11 DT,train,price,5,0.88,Sandwiches,val
crops\price_02685.png,11 DT,test,price,3,0.77,Sandwiches,val
crops\price_02686.png,11 DT,train,price,1,0.9,Sandwiches,val
crops\price_02687.png,11 DT,test,price,3,0.86,Sandwiches,val
crops\price_02688.png,11 DT,test,price,3,0.82,Sandwiches,val
crops\price_02689.png,11 DT,test,price,10,0.87,Sandwiches,val
crops\price_02690.png,11 DT,train,price,4,0.54,Sandwiches,val
crops\name_02691.png,Veggie Wrap,train,name,4,0.55,Sandwiches,train
crops\name_02692.png,Veggie Wrap,train,name,0,0.41,Sandwiches,train
crops\name_02693.png,Veggie Wrap,val,name,12,0.86,Sandwiches,train
crops\name_02694.png,Veggie Wrap,train,name,0,0.52,Sandwiches,train
crops\name_02695.png,Veggie Wrap,train,name,5,0.66,Sandwiches,train
crops\name_02696.png,Veggie Wrap,val,name,12,0.62,Sandwiches,train
crops\name_02697.png,Veggie Wrap,val,name,12,0.79,Sandwiches,train
crops\name_02698.png,Veggie Wrap,train,name,8,0.88,Sandwiches,train
crops\name_02699.png,Veggie Wrap,val,name,12,0.57,Sandwiches,train
crops\name_02700.png,Veggie Wrap,test,name,10,0.54,Sandwiches,train
crops\name_02701.png,Veggie Wrap,train,name,6,0.95,Sandwiches,train
crops\name_02702.png,Veggie Wrap,train,name,2,0.56,Sandwiches,train
crops\name_02703.png,Veggie Wrap,train,name,5,0.77,Sandwiches,train
crops\name_02704.png,Veggie Wrap,train,name,6,0.64,Sandwiches,train
crops\name_02705.png,Veggie Wrap,val,name,12,0.61,Sandwiches,train
crops\name_02706.png,Veggie Wrap,train,name,9,0.67,Sandwiches,train
crops\name_02707.png,Veggie Wrap,train,name,0,0.47,Sandwiches,train
crops\name_02708.png,Veggie Wrap,test,name,10,0.62,Sandwiches,train
crops\name_02709.png,Veggie Wrap,train,name,8,0.57,Sandwiches,train
crops\name_02710.png,Veggie Wrap,train,name,0,0.46,Sandwiches,train
crops\name_02711.png,Veggie Wrap,train,name,9,0.72,Sandwiches,train
crops\name_02712.png,Veggie Wrap,train,name,8,0.82,Sandwiches,train
crops\name_02713.png,Veggie Wrap,train,name,0,0.84,Sandwiches,train
crops\price_02714.png,3.090,train,price,11,0.53,Sandwiches,train
crops\price_02715.png,3.090,train,price,1,0.86,Sandwiches,train
crops\price_02716.png,3.090,val,price,12,0.43,Sandwiches,train
crops\price_02717.png,3.090,train,price,9,0.65,Sandwiches,train
crops\price_02718.png,3.090,train,price,6,0.52,Sandwiches,train
crops\price_02719.png,3.090,train,price,11,0.48,Sandwiches,train
crops\price_02720.png,3.090,train,price,4,0.78,Sandwiches,train
crops\price_02721.png,3.090,train,price,6,0.69,Sandwiches,train
crops\price_02722.png,3.090,train,price,8,0.47,Sandwiches,train
crops\price_02723.png,3.090,val,price,12,0.4,Sandwiches,train
crops\price_02724.png,3.090,train,price,2,0.68,Sandwiches,train
crops\price_02725.png,3.090,train,price,8,0.78,Sandwiches,train
crops\price_02726.png,3.090,train,price,2,0.9,Sandwiches,train
crops\price_02727.png,3.090,train,price,4,0.62,Sandwiches,train
crops\price_02728.png,3.090,train,price,4,0.76,Sandwiches,train
crops\price_02729.png,3.090,train,price,6,0.69,Sandwiches,train
crops\price_02730.png,3.090,test,price,3,0.68,Sandwiches,train
crops\price_02731.png,3.090,train,price,6,0.54,Sandwiches,train
crops\price_02732.png,3.090,train,price,2,0.66,Sandwiches,train
crops\price_02733.png,3.090,train,price,0,0.72,Sandwiches,train
crops\price_02734.png,3.090,train,price,9,0.46,Sandwiches,train
crops\price_02735.png,3.090,train,price,9,0.61,Sandwiches,train
crops\price_02736.png,3.090,train,price,2,0.4,Sandwiches,train
crops\name_02737.png,Turkey Sandwich,train,name,9,0.53,Sandwiches,train
crops\name_02738.png,Turkey Sandwich,train,name,1,0.55,Sandwiches,train
crops\name_02739.png,Turkey Sandwich,train,name,5,0.78,Sandwiches,train
crops\name_02740.png,Turkey Sandwich,train,name,4,0.64,Sandwiches,train
crops\name_02741.png,Turkey Sandwich,train,name,11,0.8,Sandwiches,train
crops\name_02742.png,Turkey Sandwich,train,name,5,0.69,Sandwiches,train
crops\name_02743.png,Turkey Sandwich,train,name,5,0.42,Sandwiches,train
crops\name_02744.png,Turkey Sandwich,test,name,10,0.75,Sandwiches,train
crops\name_02745.png,Turkey Sandwich,train,name,1,0.88,Sandwiches,train
crops\name_02746.png,Turkey Sandwich,train,name,4,0.78,Sandwiches,train
crops\name_02747.png,Turkey Sandwich,val,name,12,0.75,Sandwiches,train
crops\name_02748.png,Turkey Sandwich,val,name,12,0.61,Sandwiches,train
crops\name_02749.png,Turkey Sandwich,test,name,3,0.9,Sandwiches,train
crops\name_02750.png,Turkey Sandwich,val,name,7,0.49,Sandwiches,train
crops\name_02751.png,Turkey Sandwich,train,name,4,0.75,Sandwiches,train
crops\name_02752.png,Turkey Sandwich,train,name,9,0.93,Sandwiches,train
crops\name_02753.png,Turkey Sandwich,test,name,3,0.82,Sandwiches,train
crops\name_02754.png,Turkey Sandwich,train,name,6,0.6,Sandwiches,train
crops\name_02755.png,Turkey Sandwich,test,name,3,0.93,Sandwiches,train
crops\name_02756.png,Turkey Sandwich,train,name,1,0.88,Sandwiches,train
crops\name_02757.png,Turkey Sandwich,train,name,0,0.62,Sandwiches,train
crops\name_02758.png,Turkey Sandwich,test,name,3,0.73,Sandwiches,train
crops\name_02759.png,Turkey Sandwich,train,name,11,0.56,Sandwiches,train
crops\price_02760.png,7.510,val,price,7,0.64,Sandwiches,train
crops\price_02761.png,7.510,train,price,9,0.8,Sandwiches,train
crops\price_02762.png,7.510,test,price,3,0.87,Sandwiches,train
crops\price_02763.png,7.510,train,price,9,0.93,Sandwiches,train
crops\price_02764.png,7.510,train,price,9,0.73,Sandwiches,train
crops\price_02765.png,7.510,train,price,5,0.6,Sandwiches,train
crops\price_02766.png,7.510,train,price,11,0.48,Sandwiches,train
crops\price_02767.png,7.510,train,price,2,0.55,Sandwiches,train
crops\price_02768.png,7.510,train,price,9,0.91,Sandwiches,train
crops\price_02769.png,7.510,val,price,7,0.89,Sandwiches,train
crops\price_02770.png,7.510,train,price,5,0.92,Sandwiches,train
crops\price_02771.png,7.510,val,price,7,0.7,Sandwiches,train
crops\price_02772.png,7.510,val,price,7,0.62,Sandwiches,train
crops\price_02773.png,7.510,train,price,2,0.66,Sandwiches,train
crops\price_02774.png,7.510,train,price,6,0.67,Sandwiches,train
crops\price_02775.png,7.510,train,price,0,0.78,Sandwiches,train
crops\price_02776.png,7.510,test,price,3,0.78,Sandwiches,train
crops\price_02777.png,7.510,train,price,0,0.57,Sandwiches,train
crops\price_02778.png,7.510,train,price,0,0.9,Sandwiches,train
crops\price_02779.png,7.510,train,price,6,0.44,Sandwiches,train
crops\price_02780.png,7.510,val,price,12,0.66,Sandwiches,train
crops\price_02781.png,7.510,train,price,11,0.81,Sandwiches,train
crops\price_02782.png,7.510,test,price,10,0.78,Sandwiches,train
crops\name_02783.png,Kefta Sandwich,train,name,11,0.7,Sandwiches,train
crops\name_02784.png,Kefta Sandwich,train,name,8,0.43,Sandwiches,train
crops\name_02785.png,Kefta Sandwich,test,name,10,0.47,Sandwiches,train
crops\name_02786.png,Kefta Sandwich,train,name,4,0.75,Sandwiches,train
crops\name_02787.png,Kefta Sandwich,train,name,11,0.74,Sandwiches,train
crops\name_02788.png,Kefta Sandwich,test,name,3,0.78,Sandwiches,train
crops\name_02789.png,Kefta Sandwich,test,name,3,0.51,Sandwiches,train
crops\name_02790.png,Kefta Sandwich,train,name,9,0.6,Sandwiches,train
crops\name_02791.png,Kefta Sandwich,train,name,5,0.85,Sandwiches,train
crops\name_02792.png,Kefta Sandwich,val,name,7,0.65,Sandwiches,train
crops\name_02793.png,Kefta Sandwich,train,name,1,0.83,Sandwiches,train
crops\name_02794.png,Kefta Sandwich,train,name,9,0.48,Sandwiches,train
crops\name_02795.png,Kefta Sandwich,train,name,6,0.69,Sandwiches,train
crops\name_02796.png,Kefta Sandwich,test,name,3,0.54,Sandwiches,train
